CustomerID,FirstPurchaseDate,SecondPurchaseDate,AcquisitionCohort,HasRepeatPurchase,DaysToSecondPurchase
16728,2011-03-20 13:28:00,2011-04-17 11:04:00,2011-03,True,28
16729,2011-04-12 14:22:00,2011-04-18 14:27:00,2011-04,True,6
16730,2011-01-24 14:01:00,2011-04-19 12:41:00,2011-01,True,85
16731,2010-03-01 15:05:00,,2010-03,False,
16732,2009-12-08 13:04:00,2010-04-07 10:53:00,2009-12,True,120
16733,2010-06-28 10:12:00,,2010-06,False,
16734,2011-08-17 15:00:00,2011-08-17 15:02:00,2011-08,True,0
16735,2009-12-08 09:24:00,2010-01-21 11:41:00,2009-12,True,44
16736,2009-12-03 16:12:00,2009-12-04 10:39:00,2009-12,True,1
16737,2010-05-11 09:53:00,2011-10-17 13:03:00,2010-05,True,524
16738,2011-02-15 09:46:00,,2011-02,False,
16739,2010-06-21 09:38:00,2011-06-16 09:17:00,2010-06,True,360
16740,2010-11-09 13:34:00,,2010-11,False,
16741,2010-03-24 15:15:00,,2010-03,False,
16742,2009-12-16 17:22:00,2010-01-26 11:45:00,2009-12,True,41
16743,2010-04-22 13:21:00,2010-05-13 13:15:00,2010-04,True,21
16744,2011-06-19 15:13:00,2011-07-17 14:42:00,2011-06,True,28
16745,2011-02-01 11:31:00,2011-02-06 14:43:00,2011-02,True,5
16746,2009-12-04 13:00:00,2009-12-09 16:24:00,2009-12,True,5
16747,2011-10-03 10:18:00,2011-11-02 11:37:00,2011-10,True,30
16748,2009-12-10 12:28:00,2010-02-09 10:48:00,2009-12,True,61
16749,2009-12-15 14:05:00,2010-04-27 13:06:00,2009-12,True,133
16750,2011-04-21 16:53:00,2011-07-26 17:27:00,2011-04,True,96
16751,2011-11-09 10:48:00,,2011-11,False,
16752,2010-12-02 12:18:00,,2010-12,False,
16753,2011-10-12 13:14:00,,2011-10,False,
16754,2010-03-08 11:32:00,2010-03-15 12:52:00,2010-03,True,7
16755,2009-12-09 14:25:00,2010-02-03 10:22:00,2009-12,True,56
16756,2010-03-09 15:56:00,2010-04-26 12:02:00,2010-03,True,48
16757,2010-10-26 15:09:00,2011-01-25 11:59:00,2010-10,True,91
16758,2011-10-05 14:47:00,,2011-10,False,
16759,2011-11-09 09:06:00,2011-11-09 09:07:00,2011-11,True,0
16760,2010-10-05 15:55:00,,2010-10,False,
16761,2011-09-04 11:15:00,,2011-09,False,
16762,2011-07-18 12:52:00,2011-10-25 10:17:00,2011-07,True,99
16763,2009-12-01 15:26:00,2011-05-25 11:52:00,2009-12,True,540
16764,2011-07-19 17:17:00,2011-07-31 11:38:00,2011-07,True,12
16765,2010-11-22 13:42:00,2011-02-18 15:41:00,2010-11,True,88
16766,2011-03-11 13:34:00,2011-03-11 15:22:00,2011-03,True,0
16767,2010-04-28 16:49:00,2010-07-16 15:27:00,2010-04,True,79
16768,2009-12-07 11:47:00,2010-02-10 11:46:00,2009-12,True,65
16769,2009-12-14 11:10:00,2009-12-14 11:18:00,2009-12,True,0
16770,2010-08-22 16:08:00,2010-09-19 15:47:00,2010-08,True,28
16771,2009-12-09 11:52:00,2010-02-04 12:08:00,2009-12,True,57
16772,2009-12-18 10:50:00,2010-01-08 12:38:00,2009-12,True,21
16773,2009-12-06 15:01:00,2010-09-29 15:47:00,2009-12,True,297
16774,2010-02-16 16:53:00,2010-04-20 12:51:00,2010-02,True,63
16775,2010-09-23 17:34:00,2010-10-12 13:54:00,2010-09,True,19
16776,2010-10-20 12:13:00,2011-10-10 13:04:00,2010-10,True,355
16777,2010-03-17 12:42:00,2010-06-27 11:20:00,2010-03,True,102
16778,2011-03-10 15:21:00,2011-09-26 13:48:00,2011-03,True,200
16779,2009-12-03 13:03:00,2009-12-06 12:42:00,2009-12,True,3
16780,2010-10-28 19:41:00,2011-03-25 17:34:00,2010-10,True,148
16781,2010-02-08 13:56:00,2010-12-02 14:26:00,2010-02,True,297
16782,2009-12-09 11:58:00,2010-01-17 11:03:00,2009-12,True,39
16783,2010-09-29 11:53:00,,2010-09,False,
16784,2010-03-28 12:55:00,2010-08-03 09:14:00,2010-03,True,128
16785,2010-10-26 10:36:00,,2010-10,False,
16786,2010-11-11 08:25:00,,2010-11,False,
16787,2010-01-10 11:12:00,2010-03-28 11:30:00,2010-01,True,77
16788,2010-02-07 12:40:00,2010-06-07 15:31:00,2010-02,True,120
16789,2011-12-01 15:12:00,,2011-12,False,
16790,2011-11-02 11:23:00,2011-11-06 14:06:00,2011-11,True,4
16791,2009-12-03 18:08:00,2010-01-26 14:25:00,2009-12,True,54
16792,2010-01-04 13:47:00,2010-04-30 14:43:00,2010-01,True,116
16793,2011-10-13 15:08:00,,2011-10,False,
16794,2010-03-25 15:17:00,2010-05-06 19:57:00,2010-03,True,42
16795,2010-01-25 13:14:00,2010-10-19 15:33:00,2010-01,True,267
16796,2011-09-11 14:01:00,,2011-09,False,
16797,2009-12-02 13:33:00,2010-02-21 15:48:00,2009-12,True,81
16798,2009-12-10 19:35:00,2010-03-07 12:06:00,2009-12,True,87
16799,2010-09-12 12:46:00,2010-10-03 14:28:00,2010-09,True,21
16800,2011-11-28 14:06:00,,2011-11,False,
16801,2011-03-11 13:56:00,2011-05-22 12:12:00,2011-03,True,72
16802,2009-12-09 13:00:00,2010-01-29 13:44:00,2009-12,True,51
16803,2011-10-05 14:28:00,,2011-10,False,
16804,2011-03-14 15:48:00,2011-11-16 16:42:00,2011-03,True,247
16805,2009-12-14 15:17:00,2010-05-11 15:03:00,2009-12,True,148
16806,2011-04-14 19:59:00,2011-05-03 15:15:00,2011-04,True,19
16807,2010-03-26 14:38:00,2010-05-13 14:31:00,2010-03,True,48
16808,2011-03-10 19:05:00,2011-09-01 19:34:00,2011-03,True,175
16809,2010-04-13 15:34:00,2010-07-01 13:42:00,2010-04,True,79
16810,2010-10-15 15:32:00,2011-05-31 15:32:00,2010-10,True,228
16811,2011-11-22 17:19:00,2011-12-05 11:39:00,2011-11,True,13
16812,2010-11-22 14:36:00,2010-11-25 16:33:00,2010-11,True,3
16813,2011-05-19 13:28:00,2011-06-01 12:11:00,2011-05,True,13
16814,2010-04-11 12:45:00,2010-04-26 10:57:00,2010-04,True,15
16815,2010-06-21 12:05:00,2010-09-12 10:59:00,2010-06,True,83
16816,2010-12-16 17:01:00,2011-01-30 15:40:00,2010-12,True,45
16817,2010-10-04 09:06:00,2010-10-20 12:31:00,2010-10,True,16
16818,2011-05-18 11:42:00,2011-05-22 15:44:00,2011-05,True,4
16819,2010-08-31 17:31:00,2010-08-31 17:37:00,2010-08,True,0
16820,2011-09-05 12:06:00,,2011-09,False,
16821,2010-11-23 10:04:00,,2010-11,False,
16822,2010-01-22 14:22:00,,2010-01,False,
16823,2009-12-02 09:57:00,2010-03-22 17:32:00,2009-12,True,110
16824,2010-11-11 12:21:00,2011-06-28 13:36:00,2010-11,True,229
16825,2010-06-23 13:14:00,2010-10-21 09:17:00,2010-06,True,120
16826,2011-10-19 14:05:00,,2011-10,False,
16827,2010-04-29 19:07:00,2010-05-19 14:21:00,2010-04,True,20
16828,2011-08-19 13:24:00,,2011-08,False,
16829,2010-11-16 18:11:00,2011-07-06 10:48:00,2010-11,True,232
16830,2009-12-13 12:11:00,2010-02-02 08:57:00,2009-12,True,51
16831,2010-05-24 09:08:00,,2010-05,False,
16832,2010-09-07 12:35:00,2010-10-07 08:35:00,2010-09,True,30
16833,2010-03-26 15:31:00,2010-09-26 11:23:00,2010-03,True,184
16834,2010-02-03 14:24:00,2011-04-26 09:37:00,2010-02,True,447
16835,2010-05-19 08:41:00,2010-06-29 10:06:00,2010-05,True,41
16836,2010-05-14 12:52:00,2010-10-29 12:48:00,2010-05,True,168
16837,2011-04-08 08:48:00,2011-04-13 10:10:00,2011-04,True,5
16838,2010-02-14 15:27:00,2010-06-27 14:49:00,2010-02,True,133
16839,2010-02-11 15:02:00,2010-04-20 16:06:00,2010-02,True,68
16840,2010-02-03 12:42:00,2010-04-15 15:48:00,2010-02,True,71
16841,2010-01-12 11:32:00,2010-02-09 15:48:00,2010-01,True,28
16842,2011-02-10 14:51:00,2011-07-07 17:35:00,2011-02,True,147
16843,2009-12-10 11:40:00,2010-02-02 16:16:00,2009-12,True,54
16844,2010-05-06 09:16:00,2010-05-26 10:29:00,2010-05,True,20
16845,2010-03-31 13:09:00,,2010-03,False,
16846,2010-03-10 12:03:00,2010-05-11 13:45:00,2010-03,True,62
16847,2010-03-31 13:32:00,2011-10-27 13:29:00,2010-03,True,575
16848,2010-10-03 11:01:00,2010-11-28 12:37:00,2010-10,True,56
16849,2011-06-06 09:16:00,,2011-06,False,
16850,2011-01-10 11:09:00,,2011-01,False,
16851,2011-10-19 09:48:00,2011-10-28 12:33:00,2011-10,True,9
16852,2011-06-16 15:49:00,2011-11-29 13:22:00,2011-06,True,166
16854,2010-03-09 14:32:00,2010-10-18 16:31:00,2010-03,True,223
16855,2011-10-27 16:31:00,2011-11-16 12:03:00,2011-10,True,20
16856,2010-09-23 13:11:00,2010-10-18 11:54:00,2010-09,True,25
16857,2010-09-23 10:49:00,,2010-09,False,
16858,2009-12-15 11:09:00,2010-01-12 15:50:00,2009-12,True,28
16859,2010-03-04 12:37:00,2010-07-07 09:36:00,2010-03,True,125
16860,2010-02-15 13:46:00,2010-06-21 15:51:00,2010-02,True,126
16861,2010-07-19 11:44:00,2010-11-04 16:50:00,2010-07,True,108
16862,2010-01-07 12:57:00,2010-04-20 12:30:00,2010-01,True,103
16863,2010-10-26 10:03:00,2010-12-08 08:58:00,2010-10,True,43
16864,2010-04-20 11:56:00,2010-10-01 16:16:00,2010-04,True,164
16865,2010-11-03 11:34:00,,2010-11,False,
16866,2011-07-01 12:34:00,2011-07-10 10:14:00,2011-07,True,9
16867,2010-01-19 09:11:00,,2010-01,False,
16868,2010-04-25 11:31:00,2010-10-03 11:26:00,2010-04,True,161
16869,2011-06-17 13:01:00,2011-06-27 12:16:00,2011-06,True,10
16870,2010-08-27 13:53:00,,2010-08,False,
16871,2011-03-14 10:31:00,2011-03-29 11:39:00,2011-03,True,15
16872,2010-09-02 17:36:00,2010-09-12 11:43:00,2010-09,True,10
16873,2010-02-09 14:17:00,2010-05-10 14:34:00,2010-02,True,90
16874,2010-11-25 13:08:00,,2010-11,False,
16875,2010-01-05 09:16:00,2010-03-17 12:25:00,2010-01,True,71
16876,2010-11-01 11:59:00,,2010-11,False,
16877,2011-05-15 16:13:00,2011-07-10 16:18:00,2011-05,True,56
16878,2011-09-16 17:39:00,,2011-09,False,
16880,2010-08-03 13:54:00,2011-06-03 16:45:00,2010-08,True,304
16881,2011-10-04 10:33:00,,2011-10,False,
16882,2011-01-26 17:43:00,2011-04-14 14:36:00,2011-01,True,78
16883,2009-12-04 12:07:00,2010-04-18 11:20:00,2009-12,True,135
16884,2010-05-18 12:00:00,2010-06-01 12:45:00,2010-05,True,14
16885,2010-11-19 12:51:00,2010-12-17 17:23:00,2010-11,True,28
16886,2010-09-09 15:08:00,,2010-09,False,
16887,2009-12-01 13:41:00,2010-11-04 11:29:00,2009-12,True,338
16888,2010-01-07 13:07:00,2010-02-01 17:21:00,2010-01,True,25
16889,2010-05-23 10:46:00,2010-07-11 10:49:00,2010-05,True,49
16890,2010-05-06 16:27:00,2010-05-24 12:03:00,2010-05,True,18
16891,2009-12-04 12:37:00,2009-12-16 14:12:00,2009-12,True,12
16892,2009-12-08 14:20:00,2010-06-03 15:17:00,2009-12,True,177
16893,2010-11-28 15:14:00,2010-12-08 12:06:00,2010-11,True,10
16894,2010-06-22 14:21:00,2010-06-22 14:26:00,2010-06,True,0
16895,2010-02-12 11:07:00,2010-03-22 11:01:00,2010-02,True,38
16896,2010-06-02 15:40:00,,2010-06,False,
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,2011-01,True,14
16898,2010-05-12 12:18:00,2010-10-20 13:00:00,2010-05,True,161
16899,2010-11-07 15:00:00,2010-11-26 11:28:00,2010-11,True,19
16900,2011-10-07 13:17:00,2011-11-20 12:13:00,2011-10,True,44
16901,2009-12-10 16:30:00,,2009-12,False,
16902,2011-08-15 14:17:00,,2011-08,False,
16903,2010-10-20 14:42:00,2010-11-24 14:55:00,2010-10,True,35
16904,2010-10-24 16:03:00,2010-11-07 12:03:00,2010-10,True,14
16905,2009-12-10 20:04:00,2010-01-28 12:20:00,2009-12,True,49
16906,2010-05-13 13:23:00,2010-05-13 13:31:00,2010-05,True,0
16907,2010-07-01 17:30:00,2010-09-30 17:47:00,2010-07,True,91
16908,2009-12-17 13:35:00,,2009-12,False,
16909,2011-09-28 16:45:00,,2011-09,False,
16910,2011-09-09 14:14:00,2011-09-14 14:09:00,2011-09,True,5
16911,2010-02-16 16:12:00,2010-03-14 12:18:00,2010-02,True,26
16912,2009-12-09 12:32:00,2010-02-21 12:36:00,2009-12,True,74
16913,2010-02-26 12:06:00,2010-02-26 12:09:00,2010-02,True,0
16914,2011-11-03 15:27:00,,2011-11,False,
16915,2010-05-19 13:32:00,2010-07-13 09:45:00,2010-05,True,55
16916,2010-10-20 12:56:00,2010-11-01 13:41:00,2010-10,True,12
16917,2010-03-17 15:24:00,2011-03-08 11:55:00,2010-03,True,356
16918,2009-12-03 12:27:00,2010-02-11 13:41:00,2009-12,True,70
16919,2010-08-19 15:28:00,2010-08-31 16:11:00,2010-08,True,12
16920,2010-10-24 14:07:00,,2010-10,False,
16921,2010-04-18 15:34:00,2010-09-23 14:08:00,2010-04,True,158
16922,2010-05-16 11:24:00,,2010-05,False,
16923,2010-01-31 11:14:00,2010-03-07 11:27:00,2010-01,True,35
16924,2011-09-16 12:54:00,2011-10-06 11:41:00,2011-09,True,20
16925,2010-06-17 15:03:00,,2010-06,False,
16926,2010-07-01 12:57:00,2010-07-13 12:58:00,2010-07,True,12
16927,2010-12-13 11:57:00,2011-03-08 13:21:00,2010-12,True,85
16928,2010-02-03 12:30:00,2010-09-10 14:31:00,2010-02,True,219
16929,2011-07-07 12:39:00,2011-08-04 12:13:00,2011-07,True,28
16930,2011-10-02 14:25:00,2011-10-02 14:31:00,2011-10,True,0
16931,2010-11-07 13:24:00,2010-11-24 12:42:00,2010-11,True,17
16932,2010-05-17 14:15:00,2010-10-12 14:14:00,2010-05,True,148
16933,2009-12-09 15:03:00,2010-01-20 14:05:00,2009-12,True,42
16934,2010-03-28 12:43:00,2010-05-30 12:44:00,2010-03,True,63
16935,2010-10-14 13:09:00,2010-11-15 13:06:00,2010-10,True,32
16936,2010-11-19 11:54:00,2011-11-14 11:04:00,2010-11,True,360
16937,2010-07-28 17:56:00,,2010-07,False,
16938,2010-02-17 14:47:00,2010-05-04 14:07:00,2010-02,True,76
16939,2010-02-28 13:33:00,2010-03-28 12:44:00,2010-02,True,28
16940,2009-12-08 13:08:00,2010-02-16 12:50:00,2009-12,True,70
16941,2010-04-07 11:13:00,,2010-04,False,
16942,2011-04-26 11:59:00,2011-05-04 12:20:00,2011-04,True,8
16943,2011-01-25 14:00:00,2011-03-23 15:19:00,2011-01,True,57
16944,2010-04-09 11:03:00,,2010-04,False,
16945,2009-12-09 11:33:00,2009-12-17 12:42:00,2009-12,True,8
16946,2010-03-02 10:49:00,2010-03-10 10:42:00,2010-03,True,8
16947,2010-03-03 10:54:00,2010-05-27 13:25:00,2010-03,True,85
16948,2010-02-21 13:48:00,2010-05-10 09:50:00,2010-02,True,78
16949,2011-01-27 12:11:00,2011-03-30 12:24:00,2011-01,True,62
16950,2010-01-24 11:26:00,2010-02-28 12:21:00,2010-01,True,35
16951,2011-02-08 14:58:00,2011-07-26 11:38:00,2011-02,True,168
16952,2009-12-11 13:52:00,2010-09-07 14:31:00,2009-12,True,270
16953,2011-11-09 15:54:00,,2011-11,False,
16954,2010-01-18 14:49:00,2010-02-12 12:51:00,2010-01,True,25
16955,2010-01-31 11:38:00,2010-06-03 12:36:00,2010-01,True,123
16956,2011-11-22 08:56:00,,2011-11,False,
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,2011-03,True,42
16958,2010-09-30 14:25:00,,2010-09,False,
16959,2011-09-13 15:03:00,,2011-09,False,
16960,2010-03-02 13:36:00,2010-06-01 11:27:00,2010-03,True,91
16961,2010-06-25 14:36:00,2010-11-16 16:37:00,2010-06,True,144
16962,2010-10-26 11:36:00,,2010-10,False,
16963,2011-06-05 13:48:00,,2011-06,False,
16964,2009-12-06 12:51:00,2009-12-06 12:53:00,2009-12,True,0
16965,2011-04-27 12:08:00,,2011-04,False,
16966,2011-04-13 14:17:00,2011-05-19 15:24:00,2011-04,True,36
16967,2011-06-03 14:24:00,,2011-06,False,
16968,2011-08-24 10:51:00,2011-12-05 15:02:00,2011-08,True,103
16969,2011-06-01 12:10:00,2011-07-28 13:54:00,2011-06,True,57
16970,2010-03-23 13:50:00,,2010-03,False,
16971,2011-11-01 15:06:00,,2011-11,False,
16972,2010-09-09 11:20:00,2010-11-22 10:59:00,2010-09,True,74
16973,2010-11-18 13:56:00,,2010-11,False,
16974,2010-05-24 10:43:00,2010-07-05 10:18:00,2010-05,True,42
16975,2010-07-22 11:38:00,2010-08-31 08:43:00,2010-07,True,40
16976,2011-03-17 16:33:00,,2011-03,False,
16977,2010-03-18 11:06:00,2010-05-02 10:38:00,2010-03,True,45
16978,2010-02-11 16:27:00,2010-02-11 16:33:00,2010-02,True,0
16979,2010-09-15 14:30:00,2010-10-24 11:39:00,2010-09,True,39
16980,2010-10-07 14:05:00,2011-02-21 12:58:00,2010-10,True,137
16982,2011-10-10 12:28:00,,2011-10,False,
16983,2010-09-19 12:38:00,2010-10-24 13:35:00,2010-09,True,35
16984,2010-03-07 15:34:00,2010-03-24 15:36:00,2010-03,True,17
16985,2009-12-10 13:34:00,2009-12-14 16:00:00,2009-12,True,4
16986,2010-02-04 14:46:00,2010-02-04 14:48:00,2010-02,True,0
16987,2009-12-02 14:34:00,2009-12-16 16:04:00,2009-12,True,14
16988,2010-11-25 09:22:00,2011-12-04 16:02:00,2010-11,True,374
16989,2011-07-12 09:11:00,2011-09-02 13:55:00,2011-07,True,52
16990,2010-10-13 11:42:00,2011-05-05 08:30:00,2010-10,True,204
16991,2010-10-14 14:08:00,,2010-10,False,
16992,2010-02-11 12:36:00,2010-06-21 13:28:00,2010-02,True,130
16993,2010-05-12 13:55:00,2010-09-02 12:16:00,2010-05,True,113
16996,2010-10-18 12:24:00,2010-11-03 12:36:00,2010-10,True,16
16997,2011-01-18 11:51:00,2011-02-03 15:17:00,2011-01,True,16
16998,2010-09-21 14:39:00,2011-02-08 15:42:00,2010-09,True,140
16999,2011-09-26 15:43:00,2011-11-16 13:53:00,2011-09,True,51
17000,2010-10-27 14:16:00,2010-11-08 13:35:00,2010-10,True,12
17001,2010-03-25 12:41:00,2010-06-27 14:38:00,2010-03,True,94
17002,2010-03-08 15:46:00,2010-03-08 15:48:00,2010-03,True,0
17003,2010-05-10 11:20:00,2010-10-12 16:08:00,2010-05,True,155
17004,2010-10-11 15:43:00,2010-11-12 13:17:00,2010-10,True,32
17005,2010-04-30 10:55:00,2010-08-26 10:57:00,2010-04,True,118
17006,2010-03-05 13:33:00,2010-10-06 16:17:00,2010-03,True,215
17007,2010-09-28 13:51:00,2010-12-17 13:57:00,2010-09,True,80
17008,2010-10-06 15:19:00,,2010-10,False,
17009,2010-06-06 16:01:00,,2010-06,False,
17010,2011-11-21 14:49:00,,2011-11,False,
17011,2010-02-26 09:47:00,2010-03-02 13:50:00,2010-02,True,4
17012,2009-12-14 17:34:00,,2009-12,False,
17014,2011-10-04 11:36:00,2011-11-07 14:51:00,2011-10,True,34
17015,2011-06-07 13:19:00,2011-09-29 17:36:00,2011-06,True,114
17016,2010-05-12 12:32:00,,2010-05,False,
17017,2009-12-03 13:22:00,2010-06-16 10:29:00,2009-12,True,195
17018,2009-12-05 10:27:00,2010-01-08 09:38:00,2009-12,True,34
17019,2009-12-02 11:52:00,2010-03-24 12:33:00,2009-12,True,112
17020,2010-03-03 12:27:00,2010-06-15 13:06:00,2010-03,True,104
17021,2010-04-29 20:05:00,2010-05-05 12:42:00,2010-04,True,6
17022,2010-10-03 10:27:00,2011-11-08 17:09:00,2010-10,True,401
17023,2010-01-11 15:09:00,2010-08-10 10:22:00,2010-01,True,211
17024,2011-07-05 09:31:00,2011-09-01 15:21:00,2011-07,True,58
17025,2010-03-08 13:37:00,2010-10-25 15:30:00,2010-03,True,231
17026,2010-10-18 15:22:00,2010-12-05 12:47:00,2010-10,True,48
17027,2009-12-10 12:10:00,2010-02-24 13:54:00,2009-12,True,76
17028,2009-12-18 14:28:00,2010-02-24 09:50:00,2009-12,True,68
17029,2010-02-14 10:19:00,2010-03-10 13:34:00,2010-02,True,24
17030,2011-10-07 08:49:00,,2011-10,False,
17031,2010-05-07 14:52:00,2010-06-07 15:39:00,2010-05,True,31
17032,2009-12-10 15:36:00,2010-01-14 15:47:00,2009-12,True,35
17033,2010-11-07 12:55:00,2010-12-15 13:21:00,2010-11,True,38
17034,2010-07-14 12:55:00,2010-10-26 14:00:00,2010-07,True,104
17035,2009-12-03 10:37:00,2010-04-27 14:11:00,2009-12,True,145
17036,2010-11-21 14:26:00,,2010-11,False,
17037,2011-09-13 12:49:00,,2011-09,False,
17038,2010-10-20 16:04:00,2011-11-09 13:50:00,2010-10,True,385
17039,2010-04-14 12:56:00,,2010-04,False,
17040,2010-06-07 15:08:00,2011-07-25 10:19:00,2010-06,True,413
17041,2010-04-18 14:25:00,2010-04-18 14:28:00,2010-04,True,0
17042,2011-04-06 14:53:00,2011-05-27 10:15:00,2011-04,True,51
17043,2009-12-09 15:20:00,2010-05-18 13:36:00,2009-12,True,160
17044,2009-12-07 12:25:00,2010-03-10 10:53:00,2009-12,True,93
17045,2010-10-06 14:52:00,2010-11-28 13:09:00,2010-10,True,53
17046,2010-03-29 13:46:00,2010-08-12 12:37:00,2010-03,True,136
17047,2009-12-08 08:48:00,2010-04-08 14:28:00,2009-12,True,121
17048,2010-01-18 13:55:00,2010-04-12 17:23:00,2010-01,True,84
17049,2010-03-04 10:23:00,2010-03-31 14:03:00,2010-03,True,27
17050,2010-01-26 14:54:00,2010-02-28 11:33:00,2010-01,True,33
17051,2010-03-21 14:55:00,2010-05-02 15:31:00,2010-03,True,42
17052,2011-11-11 14:50:00,,2011-11,False,
17053,2011-08-01 10:23:00,,2011-08,False,
17054,2011-04-08 13:14:00,2011-04-18 14:32:00,2011-04,True,10
17055,2010-09-20 12:21:00,,2010-09,False,
17056,2009-12-01 12:55:00,,2009-12,False,
17057,2010-04-22 19:21:00,,2010-04,False,
17058,2011-04-14 09:18:00,2011-05-24 13:50:00,2011-04,True,40
17059,2010-01-26 14:43:00,2010-03-09 15:22:00,2010-01,True,42
17060,2011-03-18 13:27:00,,2011-03,False,
17061,2011-04-21 13:29:00,2011-04-21 14:37:00,2011-04,True,0
17062,2010-09-26 11:57:00,2010-11-07 11:55:00,2010-09,True,42
17063,2009-12-01 12:36:00,2010-03-08 08:45:00,2009-12,True,97
17064,2011-01-16 16:10:00,2011-06-10 10:26:00,2011-01,True,145
17065,2010-03-12 11:40:00,2010-03-12 11:41:00,2010-03,True,0
17066,2009-12-13 13:24:00,,2009-12,False,
17067,2009-12-08 12:03:00,2009-12-08 12:04:00,2009-12,True,0
17068,2010-03-28 14:26:00,2010-04-11 14:11:00,2010-03,True,14
17069,2009-12-03 12:27:00,2010-05-06 15:05:00,2009-12,True,154
17070,2010-10-25 15:57:00,2011-08-17 17:01:00,2010-10,True,296
17071,2010-01-24 13:05:00,2010-06-07 09:43:00,2010-01,True,134
17072,2010-03-24 16:33:00,,2010-03,False,
17073,2011-08-22 14:37:00,2011-09-18 16:04:00,2011-08,True,27
17074,2010-05-26 12:04:00,,2010-05,False,
17075,2009-12-14 11:24:00,2010-01-26 13:46:00,2009-12,True,43
17076,2009-12-04 12:12:00,2010-03-11 13:19:00,2009-12,True,97
17077,2010-05-10 16:36:00,,2010-05,False,
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,2011-11,True,0
17079,2011-09-22 15:34:00,,2011-09,False,
17080,2010-07-01 16:03:00,2010-07-05 13:15:00,2010-07,True,4
17081,2010-02-22 13:19:00,2010-05-23 12:56:00,2010-02,True,90
17082,2009-12-15 11:25:00,2009-12-15 11:26:00,2009-12,True,0
17083,2010-02-09 11:46:00,2010-03-31 15:42:00,2010-02,True,50
17084,2010-11-08 14:20:00,2011-11-04 14:49:00,2010-11,True,361
17085,2009-12-06 12:16:00,2009-12-13 11:49:00,2009-12,True,7
17086,2011-10-07 11:22:00,2011-10-21 13:27:00,2011-10,True,14
17087,2009-12-02 10:41:00,,2009-12,False,
17088,2011-03-31 09:48:00,2011-06-10 09:23:00,2011-03,True,71
17089,2010-11-18 15:33:00,,2010-11,False,
17090,2010-07-19 16:02:00,2010-07-19 16:06:00,2010-07,True,0
17091,2009-12-16 15:45:00,2010-02-15 10:56:00,2009-12,True,61
17092,2010-02-02 16:42:00,2010-05-12 16:42:00,2010-02,True,99
17093,2010-04-26 10:22:00,,2010-04,False,
17094,2010-10-12 10:48:00,2011-01-21 13:09:00,2010-10,True,101
17095,2009-12-15 12:32:00,2010-03-18 13:28:00,2009-12,True,93
17096,2010-06-02 14:48:00,2010-06-27 15:50:00,2010-06,True,25
17097,2010-10-05 14:09:00,2010-12-09 14:55:00,2010-10,True,65
17098,2010-06-17 10:30:00,2010-10-29 11:51:00,2010-06,True,134
17099,2010-06-24 16:25:00,,2010-06,False,
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2011-11,True,0
17101,2010-06-07 15:12:00,2010-10-14 16:09:00,2010-06,True,129
17102,2011-03-23 10:08:00,,2011-03,False,
17103,2009-12-17 14:08:00,,2009-12,False,
17104,2010-10-12 12:21:00,,2010-10,False,
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2011-02,True,147
17106,2010-11-15 14:11:00,,2010-11,False,
17107,2010-01-31 15:47:00,2010-06-03 19:05:00,2010-01,True,123
17108,2010-02-14 12:22:00,,2010-02,False,
17109,2010-07-30 12:42:00,2010-10-29 15:56:00,2010-07,True,91
17110,2010-04-08 13:32:00,2010-07-07 12:21:00,2010-04,True,90
17111,2010-10-10 15:21:00,2011-10-23 15:59:00,2010-10,True,378
17112,2010-07-25 11:14:00,,2010-07,False,
17113,2010-01-11 10:14:00,2010-01-11 10:15:00,2010-01,True,0
17114,2011-01-09 11:39:00,2011-02-15 13:50:00,2011-01,True,37
17115,2009-12-05 12:13:00,2010-01-28 15:17:00,2009-12,True,54
17116,2010-03-01 16:29:00,,2010-03,False,
17117,2011-02-24 13:54:00,,2011-02,False,
17118,2011-01-26 12:19:00,,2011-01,False,
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,2011-10,True,56
17120,2011-04-20 15:21:00,,2011-04,False,
17121,2010-11-02 11:47:00,,2010-11,False,
17122,2010-07-28 09:34:00,2010-10-26 12:39:00,2010-07,True,90
17123,2010-05-16 11:52:00,2010-09-26 12:06:00,2010-05,True,133
17124,2011-06-07 14:02:00,,2011-06,False,
17125,2011-10-20 14:41:00,,2011-10,False,
17126,2010-08-31 13:41:00,2010-10-03 13:47:00,2010-08,True,33
17127,2009-12-04 15:18:00,2010-06-24 10:25:00,2009-12,True,202
17128,2011-01-09 12:02:00,,2011-01,False,
17129,2010-07-07 13:46:00,,2010-07,False,
17131,2011-09-25 12:42:00,2011-10-23 15:07:00,2011-09,True,28
17132,2010-08-08 13:49:00,2010-09-13 16:31:00,2010-08,True,36
17133,2010-03-21 12:31:00,2010-04-11 11:22:00,2010-03,True,21
17134,2010-09-23 18:32:00,2011-03-20 11:56:00,2010-09,True,178
17135,2010-05-09 16:03:00,2010-08-08 14:57:00,2010-05,True,91
17136,2010-02-15 13:13:00,,2010-02,False,
